num_critic_for_reviews,duration,actor_3_fb_likes,actor_1_fb_likes,num_voted_users,cast_total_fb_likes,facenumber_in_poster,num_user_for_reviews,actor_2_fb_likes,imdb_score,movie_fb_likes
169.0,80.0,34.0,11000.0,45984,11218,0.0,331.0,108.0,7.6,0
290.0,107.0,969.0,18000.0,92599,22834,8.0,225.0,2000.0,7.1,21000
10.0,99.0,43.0,141.0,1262,320,1.0,13.0,69.0,6.1,224
159.0,92.0,539.0,1000.0,28573,3608,0.0,72.0,585.0,6.5,0
535.0,107.0,535.0,24000.0,399138,26495,0.0,731.0,970.0,8.5,129000
214.0,135.0,40.0,1000.0,533200,1211,0.0,749.0,69.0,8.7,28000
47.0,99.0,78.0,798.0,19194,1430,2.0,160.0,472.0,7.1,0
17.0,102.0,80.0,632.0,2116,1011,7.0,13.0,144.0,6.6,0
85.0,93.0,303.0,11000.0,12304,11860,0.0,73.0,505.0,6.7,799
349.0,115.0,26.0,74.0,170155,216,1.0,249.0,69.0,8.3,60000
109.0,94.0,378.0,662.0,104908,2076,0.0,458.0,577.0,8.1,18000
60.0,91.0,377.0,625.0,9607,2747,0.0,174.0,464.0,7.4,0
101.0,98.0,129.0,595.0,6549,1105,4.0,75.0,251.0,6.6,934
1.0,97.0,491.0,756.0,557,3717,5.0,3.0,521.0,4.5,0
16.0,92.0,405.0,631.0,704,2020,0.0,18.0,443.0,6.4,100
212.0,128.0,0.0,15.0,29248,17,7.0,86.0,2.0,7.5,0
215.0,136.0,449.0,917.0,140527,2997,0.0,447.0,563.0,8.0,13000
107.0,113.0,332.0,756.0,53741,2693,1.0,214.0,423.0,8.1,0
122.0,99.0,194.0,828.0,29239,1936,0.0,70.0,390.0,7.2,0
155.0,101.0,6.0,280.0,30474,308,0.0,172.0,11.0,7.5,0
261.0,105.0,157.0,1000.0,73349,2016,4.0,142.0,394.0,7.2,15000
130.0,95.0,898.0,164000.0,25542,170118,0.0,252.0,2000.0,6.4,0
94.0,109.0,559.0,1000.0,90177,3468,6.0,257.0,783.0,7.6,0
164.0,110.0,177.0,387.0,139432,1198,2.0,418.0,202.0,7.8,0
188.0,108.0,463.0,691.0,9356,1962,0.0,47.0,480.0,5.7,0
206.0,118.0,248.0,488.0,275720,1844,0.0,706.0,275.0,8.6,41000
134.0,94.0,557.0,2000.0,469561,3559,4.0,514.0,887.0,8.2,21000
53.0,115.0,360.0,1000.0,4687,1964,0.0,83.0,436.0,6.6,290
264.0,98.0,189.0,438.0,82133,1081,0.0,359.0,332.0,5.7,14000
94.0,91.0,482.0,773.0,21245,1965,0.0,213.0,588.0,7.4,0
215.0,120.0,184.0,909.0,123090,1779,2.0,888.0,504.0,8.0,4000
85.0,109.0,4.0,878.0,2789,900,1.0,20.0,10.0,7.3,0
138.0,87.0,217.0,426.0,43485,1472,0.0,327.0,359.0,5.4,0
55.0,117.0,249.0,687.0,29610,1665,0.0,94.0,443.0,7.4,0
361.0,85.0,535.0,942.0,139329,3708,0.0,578.0,810.0,5.7,31000
411.0,110.0,412.0,1000.0,155153,2239,0.0,524.0,419.0,6.8,58000
24.0,113.0,12.0,71.0,1466,159,1.0,35.0,65.0,5.4,63
70.0,108.0,110.0,253.0,33741,649,0.0,141.0,197.0,8.1,0
78.0,95.0,158.0,220.0,32378,1186,0.0,150.0,162.0,6.1,0
35.0,98.0,693.0,2000.0,12942,4277,0.0,34.0,970.0,5.1,902
39.0,93.0,49.0,88.0,9066,373,0.0,55.0,82.0,5.6,38
158.0,86.0,155.0,956.0,25332,1862,0.0,307.0,316.0,5.9,0
122.0,161.0,87.0,682.0,149444,1035,2.0,273.0,119.0,8.2,0
16.0,100.0,175.0,610.0,2580,1441,1.0,54.0,232.0,5.3,710
67.0,120.0,416.0,897.0,15293,2811,1.0,111.0,844.0,6.8,609
183.0,125.0,180.0,516.0,109335,1328,2.0,241.0,417.0,8.3,0
112.0,91.0,307.0,935.0,19331,2899,0.0,317.0,805.0,4.3,949
64.0,128.0,14.0,18.0,18656,70,1.0,137.0,16.0,6.7,933
114.0,100.0,220.0,989.0,7721,2165,0.0,72.0,744.0,7.2,635
246.0,84.0,748.0,13000.0,27650,14696,2.0,88.0,884.0,6.9,0
7.0,97.0,77.0,685.0,1361,1163,0.0,16.0,178.0,6.6,889
49.0,84.0,706.0,1000.0,8265,4815,3.0,20.0,927.0,5.9,545
42.0,146.0,125.0,556.0,7998,1444,1.0,81.0,422.0,7.9,808
73.0,186.0,760.0,877.0,44457,3847,0.0,176.0,862.0,8.3,0
16.0,94.0,200.0,927.0,1004,1936,3.0,8.0,209.0,5.2,143
38.0,11.0,0.0,11.0,32923,11,0.0,75.0,0.0,7.8,1000
91.0,126.0,281.0,862.0,21316,2269,0.0,162.0,376.0,7.8,0
37.0,99.0,233.0,939.0,8279,2321,0.0,101.0,407.0,3.0,837
405.0,109.0,48.0,140.0,95362,328,1.0,270.0,63.0,7.9,62000
29.0,95.0,152.0,641.0,8465,1389,1.0,65.0,168.0,3.2,491
81.0,97.0,135.0,674.0,9502,1395,1.0,100.0,174.0,6.5,812
17.0,94.0,469.0,912.0,806,3049,0.0,23.0,637.0,6.9,187
75.0,90.0,453.0,953.0,6000,2510,1.0,109.0,625.0,7.0,595
91.0,117.0,31.0,1000.0,12560,1394,0.0,147.0,329.0,7.8,0
82.0,96.0,163.0,883.0,14548,1616,0.0,161.0,183.0,6.9,1000
48.0,82.0,51.0,472.0,3665,858,1.0,81.0,324.0,4.4,131
33.0,109.0,200.0,729.0,8239,1292,0.0,92.0,257.0,6.0,0
133.0,90.0,547.0,1000.0,9808,3692,0.0,53.0,864.0,6.6,0
104.0,89.0,124.0,240.0,128334,1011,1.0,349.0,177.0,7.8,0
22.0,98.0,222.0,687.0,3943,1806,0.0,49.0,233.0,5.3,217
30.0,95.0,267.0,578.0,8005,1363,0.0,49.0,341.0,5.3,417
112.0,94.0,180.0,820.0,37594,1618,0.0,181.0,350.0,8.0,0
79.0,104.0,194.0,11000.0,8603,12250,2.0,115.0,813.0,7.1,430
49.0,87.0,844.0,3000.0,18711,9555,3.0,183.0,2000.0,5.4,0
42.0,108.0,353.0,10000.0,15885,11459,4.0,78.0,721.0,6.9,0
345.0,86.0,270.0,962.0,43982,2260,0.0,139.0,481.0,7.4,11000
152.0,94.0,29.0,113.0,25063,278,1.0,177.0,64.0,7.3,0
148.0,134.0,812.0,22000.0,55329,36859,9.0,499.0,11000.0,7.8,0
23.0,89.0,24.0,489.0,761,539,1.0,14.0,26.0,6.6,26
254.0,102.0,387.0,40000.0,31089,43810,0.0,261.0,3000.0,5.4,20000
305.0,120.0,38.0,717.0,356181,852,0.0,809.0,78.0,8.4,43000
19.0,110.0,221.0,439.0,3942,1567,0.0,65.0,399.0,6.3,0
272.0,86.0,104.0,694.0,37495,1249,4.0,230.0,324.0,6.1,37000
5.0,101.0,165.0,574.0,368,1335,2.0,8.0,327.0,5.0,174
65.0,102.0,221.0,904.0,22246,1663,1.0,196.0,281.0,6.9,0
5.0,87.0,331.0,702.0,1289,2715,0.0,18.0,366.0,7.2,76
248.0,123.0,168.0,13000.0,47385,13636,0.0,112.0,260.0,7.3,0
152.0,99.0,322.0,962.0,7625,2452,5.0,54.0,476.0,5.7,0
10.0,173.0,476.0,723.0,2011,3149,3.0,33.0,539.0,5.0,518
156.0,87.0,416.0,4000.0,37156,8353,3.0,129.0,3000.0,5.3,0
7.0,44.0,246.0,786.0,2948,1551,0.0,28.0,341.0,7.9,3000
1.0,120.0,249.0,912.0,758,2330,2.0,27.0,750.0,5.0,47
82.0,93.0,197.0,536.0,7988,1467,3.0,71.0,317.0,5.3,0
175.0,111.0,81.0,3000.0,48562,3784,1.0,145.0,571.0,6.0,0
4.0,60.0,23.0,40.0,437,158,0.0,20.0,37.0,7.6,450
40.0,98.0,17.0,289.0,11074,362,0.0,56.0,38.0,7.4,442
8.0,100.0,847.0,1000.0,266,4374,1.0,8.0,902.0,5.9,348
63.0,88.0,236.0,487.0,4122,1495,0.0,48.0,298.0,4.1,0
20.0,97.0,56.0,599.0,1238,1030,1.0,25.0,325.0,6.7,117
174.0,122.0,605.0,2000.0,30511,4920,4.0,226.0,683.0,5.8,0
90.0,86.0,77.0,767.0,2437,975,0.0,31.0,122.0,6.2,580
58.0,83.0,617.0,798.0,7358,4756,1.0,39.0,634.0,5.3,0
14.0,80.0,19.0,231.0,1257,313,1.0,24.0,27.0,3.3,48
451.0,108.0,11000.0,40000.0,306336,79957,0.0,736.0,25000.0,6.5,24000
21.0,96.0,357.0,433.0,2280,1929,2.0,14.0,396.0,5.9,448
9.0,85.0,47.0,652.0,1370,844,3.0,9.0,124.0,5.5,433
98.0,83.0,975.0,3000.0,16987,7191,2.0,85.0,1000.0,5.5,0
29.0,80.0,73.0,319.0,2978,845,0.0,13.0,302.0,2.6,2000
23.0,90.0,454.0,2000.0,13599,3666,3.0,30.0,606.0,5.8,6000
87.0,92.0,480.0,756.0,13640,2715,0.0,128.0,754.0,7.4,3000
2.0,100.0,382.0,1000.0,118,2890,0.0,1.0,810.0,5.1,32
17.0,88.0,471.0,2000.0,704,4469,0.0,9.0,715.0,5.2,406
7.0,95.0,375.0,1000.0,976,3024,2.0,15.0,747.0,4.8,395
6.0,82.0,648.0,904.0,520,4092,4.0,8.0,779.0,3.9,398
9.0,97.0,37.0,201.0,240,277,1.0,9.0,39.0,6.2,37
343.0,105.0,502.0,2000.0,103749,4671,1.0,323.0,520.0,7.0,56000
11.0,94.0,356.0,854.0,706,1989,3.0,14.0,602.0,6.2,229
34.0,95.0,463.0,2000.0,3443,3648,2.0,20.0,536.0,5.9,480
71.0,113.0,11.0,119.0,28951,167,0.0,257.0,14.0,8.0,0
21.0,136.0,248.0,931.0,4313,2167,2.0,40.0,416.0,7.3,612
28.0,80.0,214.0,640.0,2425,1517,1.0,31.0,277.0,4.9,968
35.0,105.0,183.0,267.0,746,1231,8.0,27.0,225.0,6.5,88
30.0,90.0,21.0,216.0,2157,423,0.0,15.0,158.0,4.3,421
73.0,93.0,394.0,875.0,5695,2305,0.0,23.0,412.0,6.4,0
154.0,107.0,108.0,264.0,80961,673,2.0,310.0,139.0,7.6,7000
251.0,89.0,142.0,447.0,55040,923,1.0,539.0,236.0,6.8,0
57.0,90.0,39.0,130.0,4173,362,1.0,32.0,96.0,6.1,0
14.0,89.0,29.0,679.0,859,964,0.0,17.0,234.0,4.0,369
159.0,116.0,165.0,275.0,33567,727,1.0,206.0,247.0,7.4,0
181.0,120.0,102.0,105.0,175196,527,2.0,350.0,103.0,8.3,10000
110.0,88.0,181.0,935.0,21359,1855,0.0,270.0,448.0,5.3,0
213.0,102.0,357.0,695.0,291875,2509,3.0,533.0,421.0,8.1,14000
129.0,106.0,481.0,1000.0,112671,2703,0.0,315.0,595.0,8.0,14000
280.0,95.0,192.0,569.0,40800,1797,0.0,332.0,529.0,5.7,0
15.0,144.0,327.0,464.0,27569,1761,0.0,106.0,426.0,8.2,349
61.0,113.0,42.0,402.0,5744,787,1.0,57.0,222.0,7.1,381
33.0,118.0,48.0,481.0,8856,681,0.0,90.0,81.0,7.4,0
1.0,141.0,32.0,258.0,745,434,2.0,8.0,85.0,6.6,50
2.0,90.0,13.0,122.0,1828,197,0.0,6.0,33.0,5.7,77
27.0,109.0,359.0,756.0,5786,1949,1.0,65.0,370.0,6.9,573
19.0,95.0,2.0,20.0,1470,25,0.0,5.0,3.0,7.0,121
9.0,122.0,315.0,760.0,1553,2555,0.0,27.0,675.0,7.0,116
121.0,93.0,628.0,1000.0,95294,4701,0.0,363.0,1000.0,7.8,12000
166.0,97.0,74.0,158.0,29488,467,0.0,326.0,84.0,5.9,0
269.0,82.0,46.0,88.0,34643,205,1.0,123.0,64.0,7.4,17000
29.0,140.0,239.0,443.0,10755,1269,1.0,69.0,249.0,7.8,963
20.0,86.0,327.0,833.0,6930,2753,2.0,53.0,549.0,6.0,323
107.0,109.0,1000.0,40000.0,45500,52621,0.0,260.0,9000.0,5.3,1000
74.0,105.0,28.0,52.0,3849,179,1.0,37.0,52.0,7.9,0
173.0,66.0,36.0,123.0,40878,239,0.0,124.0,76.0,7.2,0
5.0,99.0,4.0,11.0,1418,19,1.0,4.0,4.0,7.4,30
66.0,100.0,209.0,331.0,5012,1082,1.0,47.0,272.0,5.3,254
169.0,103.0,390.0,804.0,150020,2510,0.0,568.0,786.0,8.3,0
13.0,97.0,0.0,65.0,6429,67,2.0,25.0,2.0,7.6,10000
129.0,86.0,555.0,713.0,34620,3421,6.0,107.0,584.0,5.1,0
30.0,87.0,67.0,871.0,9010,1111,0.0,199.0,118.0,5.1,0
220.0,119.0,593.0,908.0,36372,3226,0.0,491.0,764.0,4.9,3000
75.0,149.0,982.0,15000.0,50311,28713,6.0,212.0,9000.0,6.9,0
162.0,98.0,67.0,381.0,28589,684,0.0,532.0,128.0,4.6,0
74.0,98.0,450.0,595.0,23546,2373,0.0,92.0,521.0,6.3,819
65.0,112.0,124.0,617.0,15277,1141,0.0,120.0,189.0,7.9,1000
26.0,75.0,36.0,1000.0,6062,1385,0.0,30.0,309.0,6.7,0
63.0,104.0,535.0,18000.0,36996,19923,2.0,153.0,595.0,7.1,0
205.0,102.0,294.0,625.0,187595,1655,3.0,978.0,379.0,7.6,0
121.0,105.0,4.0,15.0,183288,36,1.0,395.0,12.0,8.1,22000
9.0,99.0,6.0,50.0,1003,79,0.0,5.0,16.0,6.6,39
74.0,107.0,442.0,745.0,6221,2125,1.0,87.0,631.0,7.0,500
54.0,96.0,209.0,643.0,7776,1396,0.0,84.0,265.0,7.6,774
80.0,101.0,40.0,56.0,2560,150,1.0,29.0,41.0,6.7,430
252.0,89.0,215.0,902.0,52509,1980,3.0,84.0,291.0,7.1,13000
72.0,106.0,471.0,900.0,21202,2972,1.0,134.0,648.0,7.6,0
220.0,95.0,478.0,8000.0,105591,10040,1.0,178.0,1000.0,7.1,10000
1.0,34.0,362.0,882.0,97,1967,0.0,2.0,577.0,7.1,16
197.0,101.0,0.0,334.0,52286,338,1.0,345.0,4.0,7.7,24000
14.0,112.0,125.0,860.0,578,1252,0.0,34.0,130.0,7.6,588
3.0,100.0,107.0,655.0,91,1064,7.0,3.0,157.0,6.6,144
191.0,92.0,936.0,989.0,185345,4730,0.0,392.0,939.0,6.7,0
18.0,100.0,249.0,640.0,806,1491,1.0,18.0,261.0,5.7,140
28.0,80.0,5.0,191.0,1138,210,0.0,30.0,12.0,7.1,0
22.0,106.0,315.0,611.0,4820,1739,2.0,26.0,397.0,6.2,0
62.0,103.0,10.0,127.0,10220,163,0.0,110.0,10.0,6.1,560
47.0,90.0,35.0,426.0,5699,862,0.0,40.0,399.0,5.9,0
238.0,96.0,370.0,2000.0,61787,4590,0.0,203.0,973.0,6.8,19000
2.0,89.0,555.0,794.0,858,2579,2.0,7.0,607.0,5.8,190
95.0,87.0,577.0,968.0,3119,3157,0.0,23.0,625.0,5.0,0
10.0,94.0,442.0,1000.0,63,2406,1.0,2.0,677.0,6.3,89
28.0,120.0,702.0,1000.0,4100,5963,10.0,35.0,748.0,6.8,352
25.0,101.0,201.0,973.0,4057,2306,0.0,90.0,872.0,5.1,250
121.0,84.0,233.0,586.0,108052,1490,0.0,434.0,497.0,6.6,79000
10.0,110.0,109.0,490.0,1510,881,0.0,26.0,159.0,5.0,0
172.0,101.0,698.0,1000.0,99177,3282,0.0,192.0,788.0,7.7,11000
20.0,101.0,663.0,844.0,2753,3132,0.0,82.0,722.0,3.1,0
8.0,101.0,226.0,675.0,1079,1627,2.0,28.0,659.0,6.5,144
8.0,105.0,76.0,847.0,1015,1668,0.0,10.0,618.0,3.9,566
15.0,97.0,326.0,982.0,2189,2580,0.0,63.0,599.0,6.8,500
14.0,108.0,244.0,960.0,3538,2329,3.0,46.0,715.0,7.0,438
12.0,95.0,608.0,1000.0,440,3586,4.0,9.0,646.0,5.9,279
48.0,108.0,826.0,2000.0,6025,4385,2.0,28.0,1000.0,5.8,0
17.0,90.0,385.0,11000.0,19650,12359,0.0,62.0,516.0,7.3,0
138.0,104.0,109.0,813.0,82476,1196,0.0,280.0,165.0,7.8,0
235.0,91.0,20.0,72.0,31952,174,0.0,372.0,31.0,5.7,0
160.0,92.0,17.0,42.0,22521,170,0.0,342.0,27.0,4.7,1000
18.0,117.0,275.0,861.0,1573,2161,0.0,29.0,425.0,5.9,285
11.0,120.0,835.0,2000.0,4977,6752,5.0,63.0,848.0,5.9,13000
11.0,90.0,306.0,676.0,1118,1651,2.0,9.0,399.0,4.3,77
7.0,119.0,275.0,509.0,1314,1490,0.0,29.0,284.0,7.5,68
5.0,90.0,708.0,1000.0,1351,3799,2.0,4.0,800.0,4.8,452
10.0,90.0,18.0,114.0,480,244,3.0,14.0,79.0,5.8,172
5.0,97.0,782.0,3000.0,485,6085,5.0,6.0,938.0,5.3,107
95.0,90.0,42.0,371.0,5187,558,2.0,46.0,52.0,6.0,870
97.0,172.0,188.0,749.0,40359,1941,5.0,235.0,208.0,8.1,0
76.0,115.0,551.0,730.0,29424,3293,0.0,336.0,648.0,7.0,0
67.0,89.0,14.0,117.0,12244,155,0.0,95.0,21.0,7.6,0
4.0,125.0,17.0,128.0,22,214,0.0,1.0,22.0,7.2,305
252.0,78.0,7.0,120.0,131462,145,0.0,374.0,9.0,7.5,15000
1.0,100.0,338.0,749.0,6,1814,0.0,1.0,354.0,6.7,14
33.0,77.0,260.0,846.0,1355,2044,0.0,21.0,366.0,4.8,275
19.0,81.0,106.0,412.0,1274,1020,1.0,17.0,308.0,5.5,380
167.0,115.0,177.0,559.0,89403,1456,0.0,358.0,201.0,7.5,0
49.0,96.0,14.0,40.0,4663,99,2.0,40.0,30.0,5.1,321
1.0,60.0,213.0,480.0,2258,1736,1.0,24.0,360.0,7.4,763
66.0,89.0,45.0,11000.0,33335,11192,0.0,128.0,66.0,7.3,0
533.0,100.0,159.0,314.0,112899,1062,0.0,631.0,189.0,6.9,45000
50.0,88.0,258.0,11000.0,31077,12034,5.0,78.0,300.0,6.8,0
127.0,129.0,161.0,3000.0,215086,3833,0.0,471.0,226.0,8.4,15000
177.0,87.0,41.0,745.0,133966,1396,0.0,294.0,531.0,7.6,0
77.0,102.0,75.0,483.0,34520,768,1.0,146.0,147.0,7.6,0
103.0,152.0,177.0,618.0,67825,1404,0.0,207.0,367.0,7.7,0
123.0,118.0,103.0,173.0,77551,563,0.0,434.0,148.0,7.6,0
218.0,86.0,32.0,120.0,18566,218,0.0,154.0,44.0,5.3,0
215.0,137.0,155.0,380.0,259379,927,3.0,407.0,284.0,8.5,39000
34.0,129.0,341.0,690.0,15401,2300,7.0,175.0,589.0,7.0,10000
100.0,134.0,366.0,654.0,62860,2290,1.0,167.0,491.0,8.0,0
12.0,119.0,380.0,1000.0,2269,2555,8.0,34.0,760.0,7.1,236
167.0,80.0,0.0,23.0,42462,29,0.0,312.0,6.0,7.8,0
56.0,89.0,580.0,912.0,8224,3163,3.0,132.0,752.0,7.2,0
180.0,101.0,92.0,14000.0,41999,14412,0.0,226.0,119.0,7.5,0
211.0,80.0,3.0,50.0,168398,65,0.0,492.0,8.0,8.0,13000
157.0,115.0,35.0,85.0,173551,318,0.0,361.0,79.0,8.1,11000
126.0,100.0,374.0,1000.0,68222,2186,2.0,545.0,482.0,6.8,0
61.0,118.0,167.0,936.0,10791,1846,3.0,113.0,297.0,7.4,0
365.0,100.0,179.0,34000.0,111658,34446,2.0,297.0,248.0,7.2,20000
121.0,106.0,3.0,21.0,26926,29,0.0,156.0,5.0,8.1,0
10.0,106.0,300.0,480.0,1381,1833,2.0,29.0,392.0,7.0,60
151.0,91.0,244.0,538.0,31130,1349,0.0,243.0,363.0,7.4,0
171.0,105.0,18.0,13000.0,55382,13145,0.0,129.0,125.0,8.3,63000
158.0,96.0,328.0,804.0,20885,3013,0.0,60.0,625.0,6.1,0
167.0,116.0,116.0,251.0,70084,675,1.0,346.0,147.0,7.5,0
118.0,116.0,2000.0,24000.0,54657,50313,2.0,222.0,23000.0,7.0,0
39.0,97.0,349.0,1000.0,3911,2739,1.0,22.0,426.0,5.3,0
108.0,101.0,685.0,8000.0,8662,11327,0.0,172.0,724.0,4.7,134
65.0,98.0,186.0,265.0,4288,901,1.0,74.0,194.0,5.7,0
8.0,22.0,344.0,459.0,4181,1359,3.0,62.0,396.0,8.1,558
85.0,150.0,401.0,597.0,30618,1645,0.0,224.0,591.0,7.8,0
160.0,101.0,37.0,71.0,27346,226,3.0,206.0,51.0,6.5,0
231.0,90.0,0.0,56.0,46107,56,0.0,156.0,0.0,8.0,0
7.0,120.0,40.0,178.0,397,359,1.0,30.0,69.0,3.3,32
79.0,102.0,17.0,393.0,7314,446,0.0,55.0,21.0,8.3,0
168.0,102.0,80.0,10000.0,16645,11184,3.0,72.0,1000.0,6.9,0
1.0,60.0,143.0,11000.0,415,11618,5.0,26.0,289.0,7.3,43
107.0,100.0,65.0,168.0,5475,408,0.0,44.0,142.0,8.1,0
200.0,104.0,887.0,991.0,8204,3427,1.0,98.0,962.0,6.5,0
123.0,89.0,218.0,373.0,5615,1136,0.0,64.0,334.0,6.8,592
39.0,99.0,120.0,388.0,4359,1156,1.0,73.0,159.0,7.3,495
41.0,96.0,490.0,584.0,4049,3011,4.0,111.0,559.0,6.4,166
46.0,86.0,126.0,189.0,3467,768,0.0,13.0,131.0,4.6,974
30.0,98.0,164.0,1000.0,11031,1917,1.0,45.0,572.0,6.5,739
46.0,96.0,902.0,49000.0,7479,51441,2.0,86.0,1000.0,7.0,857
221.0,94.0,268.0,386.0,34556,1511,1.0,161.0,357.0,5.4,17000
51.0,91.0,0.0,33.0,5613,36,1.0,102.0,3.0,6.7,0
58.0,90.0,137.0,326.0,16828,865,1.0,67.0,246.0,7.4,0
45.0,85.0,966.0,22000.0,2522,36885,1.0,11.0,12000.0,5.8,407
44.0,96.0,20.0,5000.0,2081,5535,2.0,21.0,497.0,7.1,224
74.0,129.0,256.0,25000.0,1758,26176,0.0,30.0,463.0,4.5,0
20.0,60.0,543.0,780.0,39559,4280,2.0,136.0,747.0,7.9,3000
6.0,93.0,24.0,532.0,922,653,0.0,17.0,85.0,5.3,39
5.0,100.0,267.0,584.0,508,1307,4.0,18.0,356.0,5.4,61
81.0,94.0,89.0,10000.0,6223,10869,7.0,40.0,773.0,5.9,0
66.0,95.0,399.0,529.0,1268,2749,3.0,23.0,423.0,6.2,195
46.0,97.0,163.0,787.0,10182,1362,1.0,130.0,196.0,5.9,810
34.0,92.0,1000.0,26000.0,19336,39518,2.0,90.0,11000.0,6.6,0
78.0,96.0,85.0,363.0,10282,774,1.0,78.0,223.0,6.6,474
52.0,85.0,455.0,985.0,11211,3065,1.0,92.0,637.0,5.1,215
29.0,87.0,94.0,160.0,13279,776,0.0,59.0,152.0,6.0,0
161.0,91.0,418.0,13000.0,57811,14561,1.0,357.0,698.0,6.8,0
18.0,99.0,395.0,638.0,2895,2341,2.0,24.0,449.0,5.4,604
107.0,88.0,161.0,513.0,17296,1593,3.0,91.0,480.0,5.2,0
30.0,119.0,12.0,29.0,9689,86,2.0,23.0,18.0,7.8,1000
24.0,99.0,268.0,766.0,2588,1650,1.0,41.0,312.0,6.4,205
116.0,92.0,103.0,253.0,40380,762,0.0,235.0,113.0,6.1,0
98.0,86.0,47.0,121.0,6585,322,0.0,53.0,94.0,5.7,0
25.0,83.0,107.0,413.0,9280,1149,0.0,64.0,167.0,5.5,0
40.0,82.0,167.0,11000.0,27646,11700,3.0,105.0,430.0,7.1,0
20.0,102.0,46.0,473.0,289,892,0.0,9.0,303.0,3.9,115
8.0,90.0,372.0,601.0,355,2395,1.0,6.0,453.0,4.6,44
19.0,30.0,424.0,685.0,7646,1884,5.0,56.0,511.0,7.3,1000
90.0,92.0,18.0,1000.0,19236,1055,1.0,175.0,29.0,7.7,0
21.0,88.0,332.0,633.0,2701,2620,0.0,31.0,597.0,4.9,153
12.0,97.0,171.0,15000.0,5182,15740,3.0,67.0,284.0,6.3,912
33.0,96.0,722.0,2000.0,5732,3683,6.0,26.0,811.0,6.1,0
9.0,87.0,424.0,34000.0,4204,35796,3.0,19.0,463.0,6.6,0
94.0,106.0,356.0,416.0,344,1611,2.0,19.0,403.0,5.7,655
41.0,107.0,322.0,594.0,4478,2020,1.0,23.0,591.0,5.6,825
38.0,80.0,51.0,16000.0,952,16110,0.0,36.0,57.0,6.0,200
12.0,91.0,293.0,924.0,3605,2654,3.0,20.0,472.0,5.7,0
25.0,99.0,137.0,907.0,6804,1807,0.0,72.0,164.0,7.0,805
27.0,102.0,119.0,909.0,2242,1674,0.0,15.0,562.0,5.3,69
2.0,108.0,894.0,10000.0,583,15707,1.0,14.0,1000.0,4.4,651
23.0,88.0,233.0,680.0,2348,1425,0.0,25.0,418.0,3.4,0
32.0,89.0,618.0,2000.0,1040,4968,1.0,22.0,860.0,4.5,0
18.0,92.0,412.0,11000.0,838,13583,0.0,17.0,1000.0,3.4,728
45.0,99.0,223.0,18000.0,11763,19649,2.0,111.0,1000.0,7.1,0
60.0,103.0,482.0,548.0,4894,2389,0.0,122.0,495.0,6.4,298
23.0,90.0,164.0,405.0,2032,1204,2.0,15.0,217.0,5.2,620
363.0,95.0,263.0,16000.0,118684,17471,0.0,447.0,517.0,7.0,24000
249.0,97.0,594.0,920.0,65877,3275,1.0,100.0,680.0,7.3,17000
68.0,108.0,5.0,161.0,6678,176,0.0,42.0,10.0,8.1,0
14.0,95.0,164.0,533.0,1010,1082,5.0,15.0,323.0,5.8,104
359.0,100.0,534.0,17000.0,108248,20051,1.0,371.0,2000.0,5.9,39000
15.0,160.0,71.0,733.0,5018,1182,3.0,38.0,168.0,6.4,1000
256.0,101.0,574.0,40000.0,149293,42918,1.0,668.0,852.0,7.5,10000
194.0,90.0,0.0,41.0,40481,68,0.0,134.0,27.0,7.8,0
10.0,89.0,585.0,628.0,744,4249,6.0,19.0,606.0,7.2,1000
311.0,87.0,308.0,463.0,41509,1958,0.0,300.0,400.0,5.6,0
205.0,98.0,231.0,1000.0,29019,2032,1.0,75.0,548.0,7.2,10000
94.0,125.0,114.0,10000.0,78454,10570,0.0,233.0,416.0,8.0,5000
192.0,95.0,277.0,654.0,342585,1991,0.0,839.0,575.0,8.5,18000
85.0,118.0,67.0,201.0,11088,546,0.0,110.0,163.0,6.8,544
663.0,93.0,168.0,2000.0,70336,2658,0.0,269.0,458.0,7.3,31000
62.0,96.0,196.0,595.0,22764,1432,4.0,91.0,356.0,5.5,511
39.0,109.0,280.0,767.0,2794,2187,1.0,78.0,380.0,7.3,0
68.0,109.0,186.0,553.0,2603,1439,0.0,34.0,471.0,6.3,952
3.0,155.0,61.0,141.0,563,349,2.0,6.0,77.0,5.1,82
130.0,90.0,808.0,16000.0,13223,32405,1.0,45.0,14000.0,6.6,0
13.0,93.0,482.0,12000.0,1435,14620,0.0,17.0,580.0,6.1,266
44.0,108.0,0.0,0.0,1747,0,0.0,28.0,0.0,7.5,353
26.0,114.0,426.0,16000.0,25472,18263,3.0,109.0,844.0,7.0,0
27.0,87.0,114.0,2000.0,1756,2831,0.0,28.0,399.0,7.2,169
53.0,113.0,491.0,647.0,6267,2439,0.0,103.0,642.0,5.3,368
10.0,90.0,91.0,433.0,761,984,0.0,12.0,108.0,3.4,566
4.0,111.0,685.0,761.0,686,4306,13.0,8.0,713.0,5.4,569
181.0,81.0,34.0,486.0,161471,623,1.0,709.0,37.0,7.8,0
114.0,93.0,446.0,701.0,26773,2489,1.0,277.0,461.0,6.7,0
11.0,90.0,120.0,900.0,840,1724,3.0,9.0,450.0,4.7,326
1.0,112.0,11.0,86.0,28,139,0.0,1.0,42.0,6.3,73
75.0,106.0,345.0,953.0,5526,2198,1.0,58.0,399.0,7.4,0
